Base	Curvature
47.4298855287793	-0.102100002432095
47.5491310964183	-0.10138555367703
47.6679027903542	-0.100623741257752
47.7862105266097	-0.107854147785275
47.9040482080339	-0.115205545545035
48.0215025222396	-0.120036974673183
48.1386151294605	-0.122288057190225
48.255381665895	-0.124576800864177
48.3717478680389	-0.122252781403291
48.4877512067076	-0.119897021263581
48.6033218094441	-0.118145682384834
48.7184439810592	-0.117035103602965
48.8331181875288	-0.115898915453233
48.9473419627067	-0.114574781094487
49.0611099309598	-0.113221525110594
49.1744828122123	-0.113322462423938
49.2875011786389	-0.114894545033554
49.4001622636843	-0.116486542724107
49.5125176002255	-0.107309319432915
49.6245455863956	-0.0980029927530426
49.7363625653668	-0.0920515445536123
49.8480208135711	-0.0895902024574981
49.9595183381819	-0.0870872669518056
50.071056638786	-0.0777984329217461
50.1825486336197	-0.0685227449632164
50.294177041379	-0.0649957297379382
50.4059983997991	-0.0671911335522751
50.5180154831392	-0.0693731165989203
50.6302534318732	-0.0567580043132272
50.7427075230417	-0.0442357295666097
50.8554296029628	-0.0395920954500358
50.9684662656894	-0.0427451171433052
51.0818158083383	-0.0458903094126516
51.1954785756683	-0.0358167833736643
51.3094573968434	-0.0258104099684006
51.4237421420607	-0.0139455747142835
51.5383151957996	-0.000211063069003128
51.6531671262272	0.0133896939166762
51.7682300428924	0.0189284651454798
51.883524836759	0.0244508223349861
51.9989849891396	0.0286542689615027
52.1145939367522	0.0315552096239001
52.2303458850012	0.0344402203876024
52.3461364133905	0.0290496812158147
52.4620198076083	0.023694781295118
52.5779186252768	0.0206244400245724
52.6938283793912	0.0198261123157018
52.8097391860707	0.0190298772335432
52.925637540323	0.0140868462968415
53.0415314853207	0.00912049917647607
53.1574147093727	0.00497065534021279
53.2732881231148	0.00161311333304276
53.389155354712	-0.00176893585827372
53.5050137868475	-0.00183923851207578
53.6208580836838	-0.0018863970823035
53.7366962504366	-0.00181670647679252
53.8525173396779	-0.00165375716126397
53.9683319240546	-0.00146723960747029
54.084127602079	5.05926228294946E-05
54.199913517116	0.00156908812260877
54.3156781948981	0.00222379229495927
54.4314272219858	0.00203739004976836
54.5471635179903	0.0018273486240797
54.6628773997514	0.00332440433589932
54.7785726258185	0.00484564086615806
54.8942414186668	0.00456656709256664
55.0098940373918	0.00253157755660666
55.1255218626109	0.000518968936567441
55.2411437333355	-0.00198655022740532
55.3567542264744	-0.00446953119922408
55.472350436093	-0.00175315300457585
55.5879211720022	0.00619086190317197
55.7034579499977	0.0141404781994874
55.8189652474973	0.0175429149519547
55.9344395062205	0.0209212550035044
56.0498866387553	0.023008301154969
56.1653166093055	0.023824849579881
56.2807259477154	0.0246176681349757
